Date; Montly Sales ;Company;Customer Name
2021/10/11;3371;none;Two Ships Filtration (Pty) Ltd
2021/10/15;260;none;Intertek Testing Services SA
2021/10/15;482;none;Komatsu South Africa (Pty) Ltd.
2021/10/15;585;none;Intertek Testing Services SA
2021/10/15;764;none;Komatsu South Africa (Pty) Ltd.
2021/10/15;1260;none;Martin & East (Pty) Ltd
2021/10/15;3371;none;CSV Construction
2021/10/15;3371;none;Afrimat Contracting International (Pty) Ltd
2021/10/15;3371;none;ISO-Reliability Partners (Pty) Ltd
2021/10/15;3371;none;Kwanza Sands Minerals (Pty) Ltd
2021/10/15;4470;none;Afrimat Contracting International (Pty) Ltd
2021/10/15;4500;none;SPS Consumables
2021/10/15;5057;none;South African Maritime Safety Authority
2021/10/15;6742;none;Afrimat Contracting International (Pty) Ltd
2021/10/15;6742;none;Lafarge Industries South Africa (Pty) Ltd
2021/10/15;13484;none;Afrimat Aggregates (Operations) (Pty) Ltd
2021/10/15;16855;none;Rotating Equipment Monitoring (Pty) Ltd
2021/10/15;16855;none;Afrimat Contracting International (Pty) Ltd
2021/10/15;16855;none;South African Maritime Safety Authority
2021/10/15;16855;none;TMS International South Africa (Pty) Ltd
2021/10/15;17319;none;RCL Foods Sugar and Milling (Pty) Ltd
2021/10/15;18859;none;Komatsu South Africa (Pty) Ltd.
2021/10/15;33710;none;Afrimat Aggregates (Operations) (Pty) Ltd
2021/10/15;50565;none;Lafarge Industries South Africa (Pty) Ltd
2021/10/17;482;none;Nor Marine
2021/10/17;1118;none;SPS Consumables
2021/10/17;1686;none;LT Lubes
2021/10/17;1686;none;Mike Brissenden
2021/10/17;1686;none;Miles Plant Service
2021/10/17;1686;none;Industrial Trading Portal (Pty) Ltd
2021/10/17;1823;none;Gold Sun Industries (Pty) Ltd
2021/10/17;3371;none;Anchor Chandling (Pty) Ltd
2021/10/17;3371;none;Anglo Oil Filtration CC
2021/10/17;3371;none;Louw Diggers (Pty) Ltd
2021/10/17;3371;none;Witels Verhuring (Pty) Ltd
2021/10/17;3821;none;Winterbach Broers BK
2021/10/17;6742;none;Iris Condition Monitoring (Pty) Ltd
2021/10/17;6742;none;Wearex (Pty) Ltd
2021/10/17;13484;none;Moreson Grondverskuiwers
2021/10/17;17313;none;Rotating Equipment Monitoring (Pty) Ltd
2021/10/17;20412;none;Mining Equipment Sales and Rental (Pty) Ltd
2021/10/17;33710;none;AfrEquip (Pty) Ltd.
2021/10/18;6742;none;Tronox Namakwa Sands
2021/10/18;10113;none;Afrimat Contracting International (Pty) Ltd
2021/10/18;16014;none;Power Construction (Pty) Ltd
2021/10/19;482;none;SPS Calibration Services (Pty) Ltd
2021/10/19;1686;none;The Hose Van (Pty) Ltd
2021/10/19;3371;none;Surepower Trading Co.(Pty) Ltd t/a Surepower Generator Services
2021/10/19;9952;none;H and I Plant and Crushing (Pty) Ltd
2021/10/19;9952;none;H and I Plant and Crushing (Pty) Ltd
2021/10/20;163;none;Two Ships Filtration (Pty) Ltd
2021/10/20;355;none;Intertek Testing Services SA
2021/10/20;482;none;Ukloba Fishing
2021/10/20;1823;none;Energy Partners Hvac & R (Pty) Ltd
2021/10/20;3371;none;Two Ships Filtration (Pty) Ltd
2021/10/20;5057;none;Smart Solutions Engineering
2021/10/20;6742;none;Cape Lime (Pty) Ltd
2021/10/20;9430;none;Komatsu South Africa (Pty) Ltd.
2021/10/20;9798;none;Cape Lime (Pty) Ltd
2021/10/20;10113;none;Afrimat Contracting International (Pty) Ltd
2021/10/20;14913;none;Benhaus Mining Services (Pty) Ltd
2021/10/20;16855;none;WBHO Construction (Pty) Ltd
2021/10/20;17153;none;Afrimat Contracting International (Pty) Ltd
2021/10/21;482;none;Duncan's Auto Repairs
2021/10/21;527;none;Total Vaal (Pty) Ltd T/A Complete Filtration Solution
2021/10/21;3056;none;Afrimat Contracting International (Pty) Ltd
2021/10/21;3371;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2021/10/21;3371;none;Hirsch Hydraulic Services CC
2021/10/21;6742;none;Sylco Plant Hire (Pty) Ltd
2021/10/21;20226;none;Perfect Filtration (Pty) Ltd
2021/10/22;130;none;Intertek Testing Services SA
2021/10/22;482;none;Brandwacht Diesel & Turbo
2021/10/22;482;none;Power Construction (Pty) Ltd
2021/10/22;960;none;Q-Base
2021/10/22;3371;none;HYTEC SOUTH AFRICA(RF)(PTY)LTD
2021/10/22;3490;none;Tronox Namakwa Sands
2021/10/22;3646;none;Latitude Technologies CC
2021/10/22;15250;none;Black Mountain Mining (Pty) Ltd
2021/10/25;1686;none;Iris Africa Condition Monitoring (Pty) Ltd
2021/10/25;3936;none;Intertek Testing Services SA
2021/10/25;6742;none;Afrimat Contracting International (Pty) Ltd
2021/10/25;29826;none;Benhaus Mining Services (Pty) Ltd
2021/10/27;1823;none;Pronano Technical Services (Pty) Ltd
2021/10/27;6742;none;Tronox Namakwa Sands
2021/10/28;315;none;Maxilube CC
2021/10/28;764;none;Winterbach Broers (Pty) Ltd
2021/10/28;1771;none;SPS Consumables
2021/10/28;1823;none;Industrial Technical Trading CC
2021/10/28;6635;none;H and I Plant and Crushing (Pty) Ltd
2021/10/28;6742;none;Nkosana & Lunga Trade and Projects
2021/10/28;10113;none;African Marine Solutions Group (Pty) Ltd
2021/10/28;10113;none;High Power Equipment Africa (Pty) Ltd
2021/10/28;18231;none;Irvin & Johnson Limited
2021/10/28;30339;none;JWA Condition Monitoring & Trading CC
2021/10/29;3646;none;A-C & R Components (Pty) Ltd
2021/10/29;16855;none;Rotating Equipment Monitoring (Pty) Ltd
2021/10/29;20821;none;Martin & East (Pty) Ltd
2021/10/29;29628;none;Tradeon CC
2021/10/31;-3521;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;115;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2021/10/31;344;none;Nkosana & Lunga Trade and Projects
2021/10/31;485;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;485;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;2425;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;2425;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;2600;none;Intertek Testing Services SA
2021/10/31;3200;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;3200;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/10/31;3664;none;CIS Industrial Services (Pty) Ltd
2021/10/31;3853;none;Winelands SC
2021/10/31;4472;none;TR Tastic Rice / Tastic Rice Durban
2021/10/31;11310;none;Perfect Filtration (Pty) Ltd
2021/10/31;13484;none;Smart Solutions Engineering
2021/10/31;145900;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/01;-1736;none;Refrigeration Solutions (Pty) Ltd
2021/11/03;1736;none;Energy Partners Hvac & R (Pty) Ltd
2021/11/04;1686;none;First Trading 8 CC T/A BMH Trading International
2021/11/04;3371;none;Dirk Lochner Transport (Pty) Ltd
2021/11/04;3371;none;HYTEC SOUTH AFRICA(RF)(PTY)LTD
2021/11/04;3371;none;Iris Africa Condition Monitoring (Pty) Ltd
2021/11/04;3371;none;Torq Industries (Pty) Ltd
2021/11/04;6635;none;H and I Plant and Crushing (Pty) Ltd
2021/11/04;11211;none;SPS Consumables
2021/11/04;11799;none;Duferco Steel Processing (Pty) Ltd
2021/11/04;18231;none;Torqes Services (Pty) Ltd T/A Torqes Engineering
2021/11/04;18231;none;Irvin & Johnson Limited
2021/11/04;25515;none;Mining Equipment Sales and Rental (Pty) Ltd
2021/11/05;2700;none;Orik (Pty) Ltd
2021/11/05;2850;none;Orik (Pty) Ltd
2021/11/08;1926;none;Sizwe Africa IT Group
2021/11/09;300;none;Cape Peninsula University of Technology
2021/11/09;344;none;Torqes Services (Pty) Ltd T/A Torqes Engineering
2021/11/09;912;none;Q-Base
2021/11/09;960;none;Q-Base
2021/11/09;1507;none;Q-Base
2021/11/09;1686;none;Cape Challenger (Pty) Ltd
2021/11/09;1686;none;Cape Challenger (Pty) Ltd
2021/11/09;3371;none;Piezo
2021/11/09;5469;none;SOS Oil & Lubricant Distributors (Pty) Ltd
2021/11/09;6635;none;H and I Plant and Crushing (Pty) Ltd
2021/11/09;6750;none;SPS Consumables
2021/11/09;7642;none;FuelcoBIz (Pty) Ltd
2021/11/09;10113;none;High Power Equipment Africa (Pty) Ltd
2021/11/09;13484;none;Afrimat Aggregates (Operations) (Pty) Ltd
2021/11/09;17132;none;Svitzer Angola Lda
2021/11/09;18124;none;Komatsu South Africa (Pty) Ltd.
2021/11/09;62864;none;Komatsu South Africa (Pty) Ltd.
2021/11/11;417;none;Martin & East (Pty) Ltd
2021/11/11;482;none;H and I Plant and Crushing (Pty) Ltd
2021/11/11;1307;none;Pronano Technical Services (Pty) Ltd
2021/11/11;3317;none;H and I Plant and Crushing (Pty) Ltd
2021/11/11;9116;none;Pronano Technical Services (Pty) Ltd
2021/11/11;16014;none;Power Construction (Pty) Ltd
2021/11/11;25283;none;Perfect Filtration (Pty) Ltd
2021/11/12;482;none;Andrew Decker
2021/11/12;1823;none;Pronano Technical Services (Pty) Ltd
2021/11/12;2015;none;Intertek Testing Services SA
2021/11/12;3371;none;Lafarge Industries South Africa (Pty) Ltd
2021/11/12;33710;none;Sea Harvest Corporation (Pty) Ltd Viking Fishing Division
2021/11/15;1823;none;Interflon
2021/11/15;13484;none;Iris Africa Condition Monitoring (Pty) Ltd
2021/11/17;16855;none;High Power Equipment Africa (Pty) Ltd
2021/11/18;476;none;Martin & East (Pty) Ltd
2021/11/18;6742;none;HYTEC SOUTH AFRICA(RF)(PTY)LTD
2021/11/19;963;none;Moov Fuel (Pty) Ltd
2021/11/19;3371;none;C.T.C Plant Company (Pty) Ltd
2021/11/19;3371;none;Burger and Wallace
2021/11/19;3371;none;Unitrans Supply Chain Solution (Pty) Ltd
2021/11/19;6596;none;SPS Consumables
2021/11/19;6635;none;H and I Plant and Crushing (Pty) Ltd
2021/11/19;6635;none;H and I Plant and Crushing (Pty) Ltd
2021/11/19;10113;none;Maxilube CC
2021/11/19;14585;none;Penflex (Pty) Ltd
2021/11/19;29826;none;Benhaus Mining Services (Pty) Ltd
2021/11/19;33000;none;The South African Breweries (Pty) Ltd
2021/11/24;357;none;Martin & East (Pty) Ltd
2021/11/24;527;none;Total Vaal (Pty) Ltd T/A Complete Filtration Solution
2021/11/24;610;none;Pan African Energy (T) Ltd
2021/11/24;845;none;Intertek Testing Services SA
2021/11/24;1992;none;Afrimat Contracting International (Pty) Ltd
2021/11/24;3371;none;BrocSand (Pty) Ltd
2021/11/24;3371;none;CSV Construction
2021/11/24;3371;none;Wearex (Pty) Ltd
2021/11/24;3371;none;Afrimat Aggregates (Eastern Cape) Pty Ltd
2021/11/24;3371;none;Commercial Cold Storage (Ports) (Pty) Ltd
2021/11/24;3371;none;Western Cape Lubricants (Pty) Ltd
2021/11/24;4315;none;SPS Consumables
2021/11/24;4317;none;SW Electrical (Pty) Ltd
2021/11/24;5057;none;First Trading 8 CC T/A BMH Trading International
2021/11/24;8428;none;Tronox Namakwa Sands
2021/11/24;10113;none;Civils 2000 Plant Hire CC
2021/11/24;14913;none;Benhaus Mining Services (Pty) Ltd
2021/11/24;15716;none;Komatsu South Africa (Pty) Ltd.
2021/11/24;16855;none;African Marine Solutions Group (Pty) Ltd
2021/11/24;16855;none;TMS International South Africa (Pty) Ltd
2021/11/24;36462;none;Irvin & Johnson Limited
2021/11/24;39398;none;Waterworld Manufacturing and Plant Hire (Pty) Ltd
2021/11/25;482;none;Benhaus Mining Services (Pty) Ltd
2021/11/25;2127;none;SPS Consumables
2021/11/25;10113;none;Iris Africa Condition Monitoring (Pty) Ltd
2021/11/25;25515;none;Mining Equipment Sales and Rental (Pty) Ltd
2021/11/25;50565;none;Afrimat Contracting International (Pty) Ltd
2021/11/29;1686;none;Flex Able Engineering Supplies Services (Pty) Ltd
2021/11/30;130;none;Intertek Testing Services SA
2021/11/30;250;none;McDonnie
2021/11/30;482;none;Automac Trading
2021/11/30;482;none;Maltento
2021/11/30;485;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;527;none;Total Vaal (Pty) Ltd T/A Complete Filtration Solution
2021/11/30;970;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;970;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;1176;none;International Mining and Dredging South Africa (Pty) Ltd
2021/11/30;1455;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;1686;none;CBRE Excellerate GWS Facilities Management (Pty) Ltd
2021/11/30;1686;none;First Cut (Pty) Ltd
2021/11/30;1823;none;Kresta Green Technologies
2021/11/30;3099;none;CIS Industrial Services (Pty) Ltd
2021/11/30;3200;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;3371;none;Akura Manufacturing Engineering Company (Pty) Ltd
2021/11/30;3371;none;Surepower Trading Co.(Pty) Ltd t/a Surepower Generator Services
2021/11/30;3646;none;TR Tastic Rice / Tastic Rice Durban
2021/11/30;5335;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;6742;none;African Marine Solutions Group (Pty) Ltd
2021/11/30;6742;none;A-Gas (South Africa) (Pty) Ltd
2021/11/30;6742;none;Sylco Plant Hire (Pty) Ltd
2021/11/30;6742;none;Witels Verhuring (Pty) Ltd
2021/11/30;6742;none;Cape Lime (Pty) Ltd
2021/11/30;6742;none;Cape Lime (Pty) Ltd
2021/11/30;6742;none;WP CHIPPER HIRE & SALES (PTY) LTD t/a AFRICA BIOMASS COMPANY
2021/11/30;10239;none;Moreson Grondverskuiwers
2021/11/30;14550;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/11/30;20940;none;Afrimat Contracting International (Pty) Ltd
2021/11/30;35142;none;Zwanda Engineering Services and Industrial Suppliers
2021/11/30;36061;none;Tradeon CC
2021/11/30;50565;none;Afrimat Aggregates (Operations) (Pty) Ltd
2021/11/30;130450;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/12/01;-5491;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/12/03;325;none;Intertek Testing Services SA
2021/12/03;458;none;Rotating Equipment Monitoring (Pty) Ltd
2021/12/03;650;none;Intertek Testing Services SA
2021/12/03;3371;none;FLSmidth South Africa (Pty) Ltd
2021/12/03;4500;none;SPS Consumables
2021/12/03;5469;none;Apollo Air CC
2021/12/03;6742;none;Burger and Wallace
2021/12/03;13484;none;Iris Africa Condition Monitoring (Pty) Ltd
2021/12/03;15716;none;Komatsu South Africa (Pty) Ltd.
2021/12/03;16855;none;Afrimat Contracting International (Pty) Ltd
2021/12/03;16855;none;Afrimat Contracting International (Pty) Ltd
2021/12/03;17313;none;Rotating Equipment Monitoring (Pty) Ltd
2021/12/03;31432;none;Komatsu South Africa (Pty) Ltd.
2021/12/03;37718;none;Komatsu South Africa (Pty) Ltd.
2021/12/06;3371;none;Piezo
2021/12/06;3371;none;Raymond Hearn
2021/12/06;3371;none;Rotating Equipment Monitoring (Pty) Ltd
2021/12/06;3750;none;Orik (Pty) Ltd
2021/12/06;9606;none;SPS Consumables
2021/12/06;16855;none;Rotating Equipment Monitoring (Pty) Ltd
2021/12/06;33710;none;Perfect Filtration (Pty) Ltd
2021/12/08;1686;none;The Kempston Group
2021/12/08;7292;none;Latitude Technologies CC
2021/12/09;1686;none;Hirsch Hydraulic Services CC
2021/12/09;3371;none;C.T.C Plant Company (Pty) Ltd
2021/12/09;3371;none;Colcab (Pty) Ltd
2021/12/09;5057;none;Outeniqua Plastics (Pty) Ltd
2021/12/10;4816;none;Alfagomma Hydraulic & Industrial Services SA (Pty) Ltd
2021/12/10;10113;none;High Power Equipment Africa (Pty) Ltd
2021/12/13;325;none;Intertek Testing Services SA
2021/12/13;764;none;F van Wyk Diesel
2021/12/13;963;none;Afrimat Contracting International (Pty) Ltd
2021/12/13;1445;none;Sonae Arauco South Africa (Pty) Ltd
2021/12/13;1686;none;HYTEC SOUTH AFRICA(RF)(PTY)LTD
2021/12/13;1686;none;Lubri SA (Pty) Ltd
2021/12/13;3371;none;Wearex (Pty) Ltd
2021/12/13;3646;none;Apollo Air CC
2021/12/13;3646;none;Pronano Technical Services (Pty) Ltd
2021/12/13;6742;none;HYTEC SOUTH AFRICA(RF)(PTY)LTD
2021/12/13;13484;none;Brenntag South Africa (Pty) Ltd
2021/12/13;16855;none;AfrEquip (Pty) Ltd.
2021/12/13;18859;none;Komatsu South Africa (Pty) Ltd.
2021/12/13;29826;none;Benhaus Mining Services (Pty) Ltd
2021/12/15;630;none;Capricorn Petroleum Products
2021/12/15;6742;none;Cape Lime (Pty) Ltd
2021/12/15;6742;none;Tronox Namakwa Sands
2021/12/15;8428;none;Atlantis Foundries (Pty) Ltd
2021/12/15;10113;none;Tronox Namakwa Sands
2021/12/17;6742;none;Tronox Namakwa Sands
2021/12/20;764;none;Port Gas
2021/12/20;2127;none;SPS Consumables
2021/12/20;3821;none;Moov Fuel (Pty) Ltd
2021/12/20;6111;none;Afrimat Contracting International (Pty) Ltd
2021/12/20;11799;none;Duferco Steel Processing (Pty) Ltd
2021/12/20;15716;none;Komatsu South Africa (Pty) Ltd.
2021/12/22;3371;none;African Marine Solutions Group (Pty) Ltd
2021/12/22;3371;none;Industrial Bakeware Company (Pty) Ltd t/a IBCO
2021/12/31;485;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/12/31;1105;none;Intertek Testing Services SA
2021/12/31;2234;none;Tronox Namakwa Sands
2021/12/31;2500;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/12/31;2550;none;Orik (Pty) Ltd
2021/12/31;4680;none;Intertek Testing Services SA
2021/12/31;4850;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2021/12/31;18111;none;Tradeon CC
2021/12/31;18231;none;Torqes Services (Pty) Ltd T/A Torqes Engineering
2021/12/31;25515;none;Mining Equipment Sales and Rental (Pty) Ltd
2021/12/31;93900;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2022/01/05;-2686;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2022/01/10;130;none;Intertek Testing Services SA
2022/01/10;482;none;Hyundai East Rand
2022/01/10;1686;none;Cylinders SA
2022/01/10;1686;none;Blue Continent Products (Pty) Lt
2022/01/10;3371;none;Moov Fuel (Pty) Ltd
2022/01/10;7552;none;SPS Consumables
2022/01/10;11919;none;SPS Consumables
2022/01/10;18644;none;TMS International South Africa (Pty) Ltd
2022/01/10;33710;none;AfrEquip (Pty) Ltd.
2022/01/10;33710;none;Iris Africa Condition Monitoring (Pty) Ltd
2022/01/12;1417;none;SPS Consumables
2022/01/12;3371;none;Petromarine (Pty) Ltd
2022/01/12;8202;none;Lafarge Industries South Africa (Pty) Ltd
2022/01/12;13484;none;Iris Africa Condition Monitoring (Pty) Ltd
2022/01/12;33000;none;The South African Breweries (Pty) Ltd
2022/01/12;34127;none;Martin & East (Pty) Ltd
2022/01/13;130;none;Intertek Testing Services SA
2022/01/13;482;none;SPS Calibration Services (Pty) Ltd
2022/01/13;1600;none;SPS Consumables
2022/01/13;3371;none;Louw Diggers (Pty) Ltd
2022/01/13;3371;none;Commercial Cold Storage (Pty) Ltd
2022/01/13;8930;none;Essex Lubra (Pty) Ltd
2022/01/13;10113;none;Sylco Plant Hire (Pty) Ltd
2022/01/13;25283;none;High Power Equipment Africa (Pty) Ltd
2022/01/14;3371;none;Dolphin Offshore Chandling (Pty) Ltd
2022/01/19;-482;none;Du Toit Agri Weskaap
2022/01/19;482;none;Du Toit Agri Weskaap
2022/01/24;963;none;HYTEC SOUTH AFRICA(RF)(PTY)LTD
2022/01/25;3371;none;BrocSand (Pty) Ltd
2022/01/25;3371;none;Dykon Engineering (Pty) Ltd
2022/01/25;3371;none;Mantella Trading t/a ECI Civils
2022/01/25;3371;none;Unitrans Supply Chain Solution (Pty) Ltd
2022/01/25;5057;none;African Marine Solutions Group (Pty) Ltd
2022/01/25;5469;none;Apollo Brick
2022/01/25;6635;none;H and I Plant and Crushing (Pty) Ltd
2022/01/25;6742;none;Atlantis Sand Sales CC
2022/01/25;8370;none;Tronox Namakwa Sands
2022/01/25;8760;none;Fuchs Lubricants South Africa (Pty) Ltd
2022/01/25;9952;none;H and I Plant and Crushing (Pty) Ltd
2022/01/25;12573;none;Komatsu South Africa (Pty) Ltd.
2022/01/25;16855;none;Sitona
2022/01/25;31432;none;Komatsu South Africa (Pty) Ltd.
2022/01/26;45750;none;Black Mountain Mining (Pty) Ltd
2022/01/27;826;none;Lubri SA (Pty) Ltd
2022/01/27;7705;none;Lube Marketing (Pty) Ltd - Paarden Eiland
